Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
beth-top,,,,,,,Large,,Smoke,,,'30142,0,shopify,1,deny,manual,278.6,,TRUE,TRUE,'30142,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_27_30140_3219.jpeg?v=1442348685,,,,,,,,,,,,,,,,,,,lb
beth-top,,,,,,,X Large,,Smoke,,,'30143,0,shopify,1,deny,manual,278.6,,TRUE,TRUE,'30143,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_27_30140_3207.jpeg?v=1442348685,,,,,,,,,,,,,,,,,,,lb
tai-trouser,Tai Trouser,Annette Gortz,women's pants,"02/02, annette gortz, Ashley 2/5, black, blue, bottoms, bounty, cooloff, mare color needs shoot, pants, SALE, Shot 5/14, spring8, ss15, trousers, WEEK06, woman, womens",TRUE,Size,German 34,Color,Black,,,'30144,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'30144,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-14_Ashley_Look11_40846_22021.jpeg?v=1437069382,,FALSE,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 36,,Black,,,'30145,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'30145,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-14_Ashley_Look11_40846_22027.jpeg?v=1437069382,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 38,,Black,,,'30146,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'30146,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-14_Ashley_Look11_40846_22030.jpeg?v=1437069382,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 40,,Black,,,'30147,0,shopify,2,deny,manual,376.6,,TRUE,TRUE,'30147,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-14_Ashley_Look11_40846_22032.jpeg?v=1437069382,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 42,,Black,,,'30148,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'30148,,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 34,,Mare,,,'40846,0,shopify,1,deny,manual,376.6,,TRUE,TRUE,'40846,,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 36,,Mare,,,'40847,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'40847,,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 38,,Mare,,,'40848,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'40848,,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 40,,Mare,,,'40849,0,shopify,1,deny,manual,376.6,,TRUE,TRUE,'40849,,,,,,,,,,,,,,,,,,,,lb
tai-trouser,,,,,,,German 42,,Mare,,,'40850,0,shopify,0,deny,manual,376.6,,TRUE,TRUE,'40850,,,,,,,,,,,,,,,,,,,,lb
taib-dress,Taib Dress,Annette Gortz,women's dresses,"02/02, annette gortz, bounty, dresses, SALE, spring2, spring7, ss15, visible, woman, womens",TRUE,Size,German 34,Color,Black,,,'30149,0,shopify,0,deny,manual,551.6,,TRUE,TRUE,'30149,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_16_30149_2929.jpeg?v=1437069376,,FALSE,,,apparel & accessories > clothing > dresses,female,adult,,,,,TRUE,,,,,,,lb
taib-dress,,,,,,,German 36,,Black,,,'30150,0,shopify,1,deny,manual,551.6,,TRUE,TRUE,'30150,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_16_30149_2931.jpeg?v=1437069376,,,,,,,,,,,,,,,,,,,lb
taib-dress,,,,,,,German 38,,Black,,,'30151,0,shopify,1,deny,manual,551.6,,TRUE,TRUE,'30151,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_16_30149_2936.jpeg?v=1437069376,,,,,,,,,,,,,,,,,,,lb
taib-dress,,,,,,,German 40,,Black,,,'30152,0,shopify,0,deny,manual,551.6,,TRUE,TRUE,'30152,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_16_30149_2941.jpeg?v=1437069376,,,,,,,,,,,,,,,,,,,lb
taib-dress,,,,,,,German 42,,Black,,,'30153,0,shopify,0,deny,manual,551.6,,TRUE,TRUE,'30153,,,,,,,,,,,,,,,,,,,,lb
low-top-sneaker,Low Top Sneaker,Philippe Model,men's shoes,"AW15, man, newman, philippe model, shoemoon, shoes, signature, stripesmen, visible, WEEK05",TRUE,Size,42,Color,White,,,'30154,0,shopify,1,deny,manual,328,,TRUE,TRUE,'30154,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look9_30155_21801.jpeg?v=1437069370,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
low-top-sneaker,,,,,,,43,,White,,,'30155,0,shopify,3,deny,manual,328,,TRUE,TRUE,'30155,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_27_30154_3692.jpeg?v=1437069370,,,,,,,,,,,,,,,,,,,lb
low-top-sneaker,,,,,,,44,,White,,,'30156,0,shopify,1,deny,manual,328,,TRUE,TRUE,'30156,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_27_30154_3695.jpeg?v=1437069370,,,,,,,,,,,,,,,,,,,lb
low-top-sneaker,,,,,,,45,,White,,,'30157,0,shopify,0,deny,manual,328,,TRUE,TRUE,'30157,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_27_30154_3697.jpeg?v=1437069370,,,,,,,,,,,,,,,,,,,lb
low-top-sneaker,,,,,,,46,,White,,,'51240,0,shopify,1,deny,manual,328,,TRUE,TRUE,'51240,,,,,,,,,,,,,,,,,,,,lb
high-top-sneaker,High Top Sneaker,Philippe Model,men's shoes,"AW15, man, philippe model, shoemoon, shoes, signature, stripesmen, visible, WEEK05",TRUE,Size,42,Color,Grey/White,,,'30158,0,shopify,1,deny,manual,348,,TRUE,TRUE,'30158,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look10_30159_21803.jpeg?v=1437069365,,FALSE,,,apparel & accessories > clothing > shirts & tops,female,adult,,,,,TRUE,,,,,,,lb
high-top-sneaker,,,,,,,43,,Grey/White,,,'30159,0,shopify,2,deny,manual,348,,TRUE,TRUE,'30159,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_26_30159__3686.jpeg?v=1437069365,,,,,,,,,,,,,,,,,,,lb
high-top-sneaker,,,,,,,44,,Grey/White,,,'30160,0,shopify,0,deny,manual,348,,TRUE,TRUE,'30160,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_26_30159__3673.jpeg?v=1437069365,,,,,,,,,,,,,,,,,,,lb
high-top-sneaker,,,,,,,45,,Grey/White,,,'30161,0,shopify,0,deny,manual,348,,TRUE,TRUE,'30161,,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on,Las Vegas Slip On,Philippe Model,women's shoes,"philippe model, SALE, shoemoon, shoes, ss15, visible, WEEK05, woman",TRUE,Size,35,Color,Gold,,,'30162,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'30162,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_29_31062_3713.jpeg?v=1437069358,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
las-vegas-slip-on,,,,,,,36,,Gold,,,'30163,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'30163,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_03_30166_2171.jpeg?v=1437069358,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on,,,,,,,37,,Gold,,,'30164,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'30164,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_29_31062_3719.jpeg?v=1437069358,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on,,,,,,,38,,Gold,,,'30165,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'30165,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_29_31062_3718.jpeg?v=1437069358,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on,,,,,,,39,,Gold,,,'30166,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'30166,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_29_31062_3720.jpeg?v=1437069358,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on,,,,,,,40,,Gold,,,'30167,0,shopify,1,deny,manual,201.6,,TRUE,TRUE,'30167,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_03_30166_2175.jpeg?v=1437069358,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on,,,,,,,41,,Gold,,,'30168,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'30168,,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on-1,Las Vegas Slip On,Philippe Model,women's shoes,"cooloff, philippe model, SALE, shoemoon, shoes, ss15, visible, WEEK05, woman",TRUE,Size,35,Color,Blue,,,'00169,0,shopify,1,deny,manual,201.6,,TRUE,TRUE,'00169,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_28_00169_3706.jpeg?v=1437069350,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
las-vegas-slip-on-1,,,,,,,36,,Blue,,,'00170,0,shopify,2,deny,manual,201.6,,TRUE,TRUE,'00170,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_28_00169_3707.jpeg?v=1437069350,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on-1,,,,,,,37,,Blue,,,'00171,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'00171,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_28_00169_3711.jpeg?v=1437069350,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on-1,,,,,,,38,,Blue,,,'00172,0,shopify,2,deny,manual,201.6,,TRUE,TRUE,'00172,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_28_00169_3709.jpeg?v=1437069350,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on-1,,,,,,,39,,Blue,,,'00173,0,shopify,0,deny,manual,201.6,,TRUE,TRUE,'00173,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_28_00169_3712.jpeg?v=1437069350,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on-1,,,,,,,40,,Blue,,,'00174,0,shopify,1,deny,manual,201.6,,TRUE,TRUE,'00174,,,,,,,,,,,,,,,,,,,,lb
las-vegas-slip-on-1,,,,,,,41,,Blue,,,'00175,0,shopify,1,deny,manual,201.6,,TRUE,FALSE,'00175,,,,,,,,,,,,,,,,,,,,lb
metallic-low-top-sneaker,Metallic Sequin Low Top Sneaker,Philippe Model,women's shoes,"philippe model, SALE, shoemoon, shoes, ss15, visible, WEEK05, woman",TRUE,Size,35,Color,Sky/Gold,,,'30176,0,shopify,1,deny,manual,236.6,,TRUE,TRUE,'30176,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_24_30177__3641.jpeg?v=1437069342,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
metallic-low-top-sneaker,,,,,,,36,,Sky/Gold,,,'30177,0,shopify,0,deny,manual,236.6,,TRUE,TRUE,'30177,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_24_30177__3652.jpeg?v=1437069342,,,,,,,,,,,,,,,,,,,lb
metallic-low-top-sneaker,,,,,,,37,,Sky/Gold,,,'30178,0,shopify,0,deny,manual,236.6,,TRUE,TRUE,'30178,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_24_30177__3649.jpeg?v=1437069342,,,,,,,,,,,,,,,,,,,lb
metallic-low-top-sneaker,,,,,,,38,,Sky/Gold,,,'30179,0,shopify,0,deny,manual,236.6,,TRUE,TRUE,'30179,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_24_30177__3648.jpeg?v=1437069342,,,,,,,,,,,,,,,,,,,lb
metallic-low-top-sneaker,,,,,,,39,,Sky/Gold,,,'30180,0,shopify,0,deny,manual,236.6,,TRUE,TRUE,'30180,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_24_30177__3645.jpeg?v=1437069342,,,,,,,,,,,,,,,,,,,lb
metallic-low-top-sneaker,,,,,,,40,,Sky/Gold,,,'30181,0,shopify,0,deny,manual,236.6,,TRUE,TRUE,'30181,,,,,,,,,,,,,,,,,,,,lb
metallic-low-top-sneaker,,,,,,,41,,Sky/Gold,,,'30182,0,shopify,1,deny,manual,236.6,,TRUE,TRUE,'30182,,,,,,,,,,,,,,,,,,,,lb
sequin-high-top-sneaker,Sequin High Top Sneaker,Philippe Model,women's shoes,"metallic, philippe model, SALE, salefavorite, sequin, shoemoon, shoes, ss15, visible, WEEK05, woman",TRUE,Size,36,Color,Gold,,,'30190,0,shopify,0,deny,manual,278.6,,TRUE,TRUE,'30190,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_25_30191__3656_4cb95e6b-5b71-4b0d-8d74-44faaf2f4a0d.jpeg?v=1437069329,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
sequin-high-top-sneaker,,,,,,,37,,Gold,,,'30191,0,shopify,1,deny,manual,278.6,,TRUE,TRUE,'30191,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_25_30191__3665.jpeg?v=1437069329,,,,,,,,,,,,,,,,,,,lb
sequin-high-top-sneaker,,,,,,,38,,Gold,,,'30192,0,shopify,0,deny,manual,278.6,,TRUE,TRUE,'30192,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_25_30191__3658.jpeg?v=1437069329,,,,,,,,,,,,,,,,,,,lb
sequin-high-top-sneaker,,,,,,,39,,Gold,,,'30193,0,shopify,0,deny,manual,278.6,,TRUE,TRUE,'30193,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_25_30191__3663.jpeg?v=1437069329,,,,,,,,,,,,,,,,,,,lb
sequin-high-top-sneaker,,,,,,,40,,Gold,,,'30194,0,shopify,0,deny,manual,278.6,,TRUE,TRUE,'30194,,,,,,,,,,,,,,,,,,,,lb
sequin-high-top-sneaker,,,,,,,41,,Gold,,,'30195,0,shopify,1,deny,manual,278.6,,TRUE,TRUE,'30195,,,,,,,,,,,,,,,,,,,,lb
ottico-vest,Ottico Vest,Duvetica,women's vests,"arrivals, AW15, coats, duvetica, jackets, outerwear, signature, vests, visible, WEEK05, woman",TRUE,Size,40,Color,White,,,'30196,0,shopify,0,deny,manual,548,,TRUE,TRUE,'30196,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_32_30096_2472.jpeg?v=1437069322,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
ottico-vest,,,,,,,42,,White,,,'30197,0,shopify,0,deny,manual,548,,TRUE,TRUE,'30197,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_32_30096_2470.jpeg?v=1437069322,,,,,,,,,,,,,,,,,,,lb
ottico-vest,,,,,,,44,,White,,,'30198,0,shopify,0,deny,manual,548,,TRUE,TRUE,'30198,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_32_30096_2473.jpeg?v=1437069322,,,,,,,,,,,,,,,,,,,lb
ottico-vest,,,,,,,46,,White,,,'30199,0,shopify,1,deny,manual,548,,TRUE,TRUE,'30199,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_32_30096_2474.jpeg?v=1437069322,,,,,,,,,,,,,,,,,,,lb
ottico-vest,,,,,,,48,,White,,,'30200,0,shopify,1,deny,manual,548,,TRUE,TRUE,'30200,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_32_30096_2475.jpeg?v=1437069322,,,,,,,,,,,,,,,,,,,lb
woven-pleat-back-coat,Woven Pleat Back Coat,Gianfranco Scotti,women's coats & jackets,"coats, gianfranco scotti, jackets, lana 2/8, last, one, one6/11, outerwear, SALE, ss15, visible, WEEK05, WEEK06, woman",TRUE,Size,French 36,Color,Navy,,,'30201,0,shopify,0,deny,manual,1083.6,,TRUE,TRUE,'30201,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_20_30201_3071.jpeg?v=1437069314,,FALSE,,,apparel & accessories > clothing > outerwear > coats & jackets,female,adult,,,,,TRUE,,,,,,,lb
woven-pleat-back-coat,,,,,,,French 38,,Navy,,,'30202,0,shopify,1,deny,manual,1083.6,,TRUE,TRUE,'30202,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_20_30201_3059.jpeg?v=1437069314,,,,,,,,,,,,,,,,,,,lb
woven-pleat-back-coat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_20_30201_3060.jpeg?v=1437069314,,,,,,,,,,,,,,,,,,,
woven-pleat-back-coat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_20_30201_3074.jpeg?v=1437069314,,,,,,,,,,,,,,,,,,,
woven-pleat-back-coat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_20_30201_3076.jpeg?v=1437069314,,,,,,,,,,,,,,,,,,,
woven-pleat-back-coat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_20_30201_3082.jpeg?v=1437069314,,,,,,,,,,,,,,,,,,,
tapered-trouser,Tapered Trouser,Gianfranco Scotti,women's pants,"bottoms, cooloff, gianfranco scotti, lana 2/8, pants, SALE, ss15, visible, WEEK05, WEEK06, woman",TRUE,Size,French 34,Color,Navy,,,'30203,0,shopify,0,deny,manual,698.6,,TRUE,TRUE,'30203,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_19_30203_3035.jpeg?v=1437069305,,FALSE,,,apparel & accessories > clothing > pants,,adult,,,,,TRUE,,,,,,,lb
tapered-trouser,,,,,,,French 36,,Navy,,,'30204,0,shopify,1,deny,manual,698.6,,TRUE,TRUE,'30204,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_19_30203_3022.jpeg?v=1437069305,,,,,,,,,,,,,,,,,,,lb
tapered-trouser,,,,,,,French 38,,Navy,,,'30205,0,shopify,0,deny,manual,698.6,,TRUE,TRUE,'30205,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_19_30203_3013.jpeg?v=1437069305,,,,,,,,,,,,,,,,,,,lb
tapered-trouser,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_19_30203_3012.jpeg?v=1437069305,,,,,,,,,,,,,,,,,,,
tapered-trouser,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_19_30203_3028.jpeg?v=1437069305,,,,,,,,,,,,,,,,,,,
tapered-trouser,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_19_30203_3032.jpeg?v=1437069305,,,,,,,,,,,,,,,,,,,
side-pleat-skirt,Side Pleat Skirt,Gianfranco Scotti,women's skirts,"bottoms, gianfranco scotti, lana 2/8, SALE, skirts, spring5, ss15, visible, WEEK05, WEEK06, woman",TRUE,Size,French 36,Color,Jean,,,'30206,0,shopify,1,deny,manual,698.6,,TRUE,TRUE,'30206,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_25_30206_3124.jpeg?v=1437069298,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
side-pleat-skirt,,,,,,,French 38,,Jean,,,'30207,0,shopify,1,deny,manual,698.6,,TRUE,TRUE,'30207,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_25_30206_3112.jpeg?v=1437069298,,,,,,,,,,,,,,,,,,,lb
side-pleat-skirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_25_30206_3129.jpeg?v=1437069298,,,,,,,,,,,,,,,,,,,
side-pleat-skirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_25_30206_3135.jpeg?v=1437069298,,,,,,,,,,,,,,,,,,,
side-pleat-skirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_25_30206_3144.jpeg?v=1437069298,,,,,,,,,,,,,,,,,,,
sheer-collar-button-up,Sheer Silk Collar Button Up,Gianfranco Scotti,women's button-ups,"blouses, button ups, gianfranco scotti, SALE, ss15, tops, visible, WEEK05, woman",TRUE,Size,Italian 36,Color,Navy,,,'30219,0,shopify,1,deny,manual,383.6,,TRUE,TRUE,'30219,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4454.jpeg?v=1437069250,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
sheer-collar-button-up,,,,,,,Italian 38,,Navy,,,'30220,0,shopify,0,deny,manual,383.6,,TRUE,TRUE,'30220,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4450.jpeg?v=1437069250,,,,,,,,,,,,,,,,,,,lb
sheer-collar-button-up,,,,,,,Italian 40,,Navy,,,'30221,0,shopify,1,deny,manual,383.6,,TRUE,TRUE,'30221,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4455.jpeg?v=1437069250,,,,,,,,,,,,,,,,,,,lb
sheer-collar-button-up,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4462.jpeg?v=1437069250,,,,,,,,,,,,,,,,,,,
sheer-collar-button-up,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4468.jpeg?v=1437069250,,,,,,,,,,,,,,,,,,,
sheer-collar-button-up,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4473.jpeg?v=1437069250,,,,,,,,,,,,,,,,,,,
sheer-collar-button-up,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-16_Lana_Look_01_4480.jpeg?v=1437069250,,,,,,,,,,,,,,,,,,,
compostella-scarf,Compostella Scarf,Faliero Sarti,women's scarves,"6/1one, accessories, arrivals, AW15, faliero sarti, last, mothermoon, one, one6/11, scarves, signature, visible, WEEK05, woman",TRUE,Size,One Size,Color,Purple Multi,,,'30226,0,shopify,1,deny,manual,398,,TRUE,TRUE,'30226,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_20_30226_3592_f458547b-e617-4743-8cff-fa8858faf765.jpeg?v=1437069227,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
compostella-scarf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_20_30226_3593_2f639038-86d7-43fc-af11-4648ff7440b6.jpeg?v=1437069227,,,,,,,,,,,,,,,,,,,
compostella-scarf-1,Compostella Scarf,Faliero Sarti,women's scarves,"accessories, arrivals, AW15, faliero sarti, mothermoon, one, scarves, signature, visible, WEEK05, woman",TRUE,Size,One Size,Color,Green Multi,,,'30228,0,shopify,1,deny,manual,398,,TRUE,TRUE,'30228,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_21_30228_3599.jpeg?v=1437069215,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
compostella-scarf-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_21_30228_3601.jpeg?v=1437069215,,,,,,,,,,,,,,,,,,,
scomposta-scarf,Scomposta Scarf,Faliero Sarti,women's scarves,"6/1one, accessories, arrivals, AW15, faliero sarti, last, mothermoon, nautical, one, one6/11, scarves, signature, visible, WEEK05, woman",TRUE,Size,One Size,Color,Font,,,'30232,0,shopify,1,deny,manual,292.6,,TRUE,TRUE,'30232,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_19_30232_3584.jpeg?v=1437069201,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
scomposta-scarf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_19_30232_3586_d16fc35d-aca5-4331-9d93-7c8f431b53b2.jpeg?v=1437069201,,,,,,,,,,,,,,,,,,,
scomposta-scarf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_19_30232_3588_416edf7c-694b-404a-a515-e8969510bb1f.jpeg?v=1437069201,,,,,,,,,,,,,,,,,,,
delicious-camisole,Delicious Camisole,Only Hearts,women's lingerie,"02/04, arrivals, AW15, camisoles, intimates, Lana 2/8, Only Hearts, Signature, visible, WEEK06, woman, womens",TRUE,Size,Small,Color,Parchment,,,'30238,0,shopify,2,deny,manual,78,,TRUE,TRUE,'30238,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_04_30238_2714.jpeg?v=1437069196,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
delicious-camisole,,,,,,,Medium,,Parchment,,,'30239,0,shopify,2,deny,manual,78,,TRUE,TRUE,'30239,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_04_30238_2716.jpeg?v=1437069196,,,,,,,,,,,,,,,,,,,lb
delicious-camisole,,,,,,,Large,,Parchment,,,'30240,0,shopify,1,deny,manual,78,,TRUE,TRUE,'30240,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_04_30238_2725.jpeg?v=1437069196,,,,,,,,,,,,,,,,,,,lb
delicious-lace-camisole,Delicious Lace Camisole,Only Hearts,women's lingerie,"02/04, arrivals, AW15, black, camisoles, intimates, lana 2/8, signature, visible, WEEK06, woman, womens",TRUE,Size,Small,Color,Black,,,'30241,0,shopify,2,deny,manual,68,,TRUE,TRUE,'30241,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-08_Lana_Look_11_30241_2818.jpeg?v=1437069192,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
